step,sim_time_s,altitude_km,latitude_deg,longitude_deg,battery_soc,solar_power_w,power_draw_w,in_eclipse,in_saa,fdir_mode,seu_active,gs_visible,panel_eff,drag_coeff,thrust_x,thrust_y,thrust_z,throttle,deep_sleep,payload_on,fdir_overridden,is_done,done_reason
5000,25005,575.3547601128712,55.45476294493225,18.466187506771703,0.91554612789954,89.67504805351244,55,0,0,0,0,3,0.9963894228168049,2.265123644151503,-1,-0.9329599,-0.9988639,0,0,1,0,0,0
10000,50005,552.0494046487611,-66.92287612345889,-116.70235443568558,0.9889046843406866,89.91397467642378,55,0,0,0,0,0,0.9990441630713752,2.2900554542887344,-1,0.79541457,-0.9294901,0,0,1,0,0,0
15000,75005,576.9086928707593,12.540158207512206,-24.72515751810494,0.9026946053847441,0,30,1,0,0,0,0,0.9999733672833668,2.3479198288987453,-1,0.9051747,-0.95127803,0,0,0,0,0,0
20000,100005,572.600822157,43.01368972009196,59.348649357765936,0.9375603000816093,89.81789518728148,55,0,0,0,0,0,0.9979766131920165,2.4134702406498616,-1,-0.88653505,-0.996315,0,0,1,0,0,0
25000,125005,552.1592536453318,-78.14177171666626,-93.6040372032615,0.9931623027252592,89.9892805189032,55,0,0,0,0,0,0.9998808946544799,2.3613230086210915,-1,0.78989226,-0.90350693,0,0,1,0,0,0
30000,150005,579.359223159905,25.128799658499336,18.3495542642504,0.8740896687898002,0,30,1,0,0,0,0,0.9979315846747673,2.446818397522941,-1,0.89649427,-0.9650912,0,0,0,0,0,0
35000,175005,569.4501469483412,30.449092243487364,101.6390672454145,0.9570997381123799,89.64860759684757,55,0,0,0,0,0,0.996095639964973,2.3818020462107516,-1,-0.82510084,-0.99362665,0,0,1,0,0,0
40000,200005,553.5950882119605,-81.31941133422092,-109.35386361716985,0.977006480063855,89.55841497456228,55,0,0,0,0,0,0.9950934997173587,2.4146572946717075,-1,0.69012624,-0.864874,0,0,1,0,0,0
45000,225005,580.8082911891197,37.68351369622077,76.01415300060437,0.8679737637596492,0,30,1,0,0,0,0,0.9917282203742644,2.4120102063269866,-1,0.8944314,-0.96771115,0,0,0,0,0,0
50000,250005,566.0554547475349,17.813413532818355,159.59700449907874,0.9600838351651924,89.06002520043529,55,0,0,0,0,0,0.9895558355603921,2.4677737306285765,-1,-0.67728007,-0.9873622,0,0,1,0,0,0
55000,275005,556.2571485070011,-71.64274895764707,-103.58585607034804,1,89.27190825873627,55,0,0,0,0,0,0.9919100917637365,2.428324013868958,-1,0.5928602,-0.8312904,0,0,1,0,0,0
60000,300005,581.2206754797298,50.171440679457085,117.65000789968143,0.8551935155696124,0,30,1,0,0,0,0,0.989264815396814,2.4772286287735636,-1,0.8853338,-0.96871734,0,0,0,0,0,0
65000,325005,562.6071654101634,5.130894504091092,-157.20862731288315,0.9785058223256893,89.07870846929407,55,0,0,0,0,0,0.9897634274366008,2.4008947555007536,-1,-0.50866556,-0.9821785,0,0,1,0,0,0
70000,350005,559.9155474356112,-59.58059034570136,-69.44382298360989,0.9947424386168812,89.16805092038923,55,0,0,0,0,0,0.9907561213376582,2.349232182503009,-1,0.51526874,-0.8560674,0,0,1,0,0,0
75000,375005,580.646302844928,62.496877734142814,156.86945740670708,0.853426705013287,0,30,1,0,0,0,0,0.9917363641450343,2.2872690577817756,-1,0.84202594,-0.9726277,0,0,0,0,0,0
80000,400005,559.3303725258902,-7.5818071918668615,-113.94588789809687,1,89.30933143680215,55,0,0,0,0,0,0.9923259048533573,2.331466127610815,-1,-0.1564141,-0.97672004,0,0,1,0,0,0
85000,425005,564.2328087000305,-47.10664497714545,-29.43753047433998,0.9964918489581662,0,30,1,0,0,0,0,0.9926978414713127,2.2827153967441545,-1,0.84937304,-0.8296308,0,0,0,0,0,0
90000,450005,579.1985359607961,74.25645123797155,-171.90844444610096,0.8253336352225795,89.4388133027117,30,0,0,0,0,0,0.9937645922523521,2.2503012631150225,-1,-0.7523861,-0.9996004,0,0,0,0,0,0
95000,475005,556.4748303695569,-20.30956834355968,-70.79469324973861,0.9995590325738706,89.10131435849529,55,0,0,0,0,0,0.990014603983281,2.229712882474442,-1,0.20767155,-0.97544724,0,0,1,0,0,0
100000,500005,568.8041607590685,-34.504878182889634,12.501551657827456,0.9697581020937003,0,30,1,0,0,0,0,0.9903943749058158,2.2265653527248332,-1,0.85062534,-0.88236034,0,0,0,0,0,0
105000,525005,577.0363282862972,82.15425138549773,179.27859946708875,0.8619384400091693,89.01053796065129,30,0,0,0,0,0,0.9890059773405698,2.200106888033956,-1,-0.8491527,-0.99963236,0,0,0,0,0,0
110000,550005,554.2968504825176,-33.03245404553115,-27.985555649837494,1,88.94269124365493,55,0,0,0,0,0,0.9882521249294993,2.24058842165263,-1.0000001,0.7031031,-0.94857854,0,0,1,0,0,0
115000,575005,573.2045860532307,-21.85378112198658,55.26095225260578,0.9474493217541413,0,30,1,0,0,0,0,0.9867798371322265,2.3213601020296473,-1,0.8751997,-0.89592224,0,0,0,0,0,0
120000,600005,574.3415811139466,75.8983979918956,160.09327056978526,0.8782815824488341,88.7223704761868,55,0,0,0,0,0,0.9858041164020754,2.280008080151639,-1,-0.8951589,-0.9994168,0,0,1,0,0,0
125000,625005,553.0336892370997,-45.71520946730806,14.065430631476115,1,88.88823245012948,55,0,0,0,0,0,0.9876470272236608,2.284602491752927,-1,0.7644026,-0.9378673,0,0,1,0,0,0
130000,650005,577.0331978638505,-9.185467840001968,113.43442019363577,0.9403843608402801,0,30,1,0,0,0,0,0.9925826414735999,2.317742726642674,-1,0.88981795,-0.9296135,0,0,0,0,0,0
135000,675005,571.2957684008934,64.28354956807098,-156.33797590180566,0.904503767386563,89.20927232244586,55,0,0,0,0,0,0.9912141369160651,2.375575926109455,-1,-0.9330002,-0.99942166,0,0,1,0,0,0
140000,700005,552.8632632853696,-58.282417112902976,69.39295237773823,1,89.44936571300192,55,0,0,0,0,0,0.993881841255577,2.2499042749816383,-1,0.77625155,-0.93648493,0,0,1,0,0,0
145000,725005,579.9596502696004,3.485521877217651,156.69934003919636,0.9348321730816238,0,30,1,0,0,0,0,0.9956211099432236,2.3567762159831025,-1,0.904576,-0.9436226,0,0,0,0,0,0
150000,750005,568.076205476551,51.910633915072694,-117.7750658047183,0.9310139172375907,89.75608273853987,55,0,0,0,0,0,0.9972898082059987,2.4079629801130653,-1,-0.93685406,-0.9987965,0,0,1,0,0,0
155000,775005,553.8828024374643,-70.48457618177464,104.49170466480889,1,89.49581001398657,55,0,0,0,0,0,0.9943978890442952,2.443137528483732,-1,0.80758893,-0.92033976,0,0,1,0,0,0
